LCLid,latitude,longitude
MAC000904,51.6931638,-0.183451179
MAC000904,51.70495496,-0.188631269
MAC000904,51.69220306,-0.196545122
MAC000904,51.69939261,-0.19660364
MAC000276,51.50575634,0.06256886
MAC000276,51.50249187,0.069696809
MAC000276,51.51142124,0.070048316
MAC000276,51.49771877,0.078730077
MAC000276,51.50096735,0.07104652
MAC000276,51.50508505,0.072379738
MAC000276,51.49961225,0.063321647
MAC000276,51.51373311,0.061184489
MAC000276,51.50282528,0.071087392
MAC000276,51.49481331,0.076344791
MAC003983,51.52826077,-0.209955708
MAC003983,51.52607207,-0.199499678
MAC003983,51.51953427,-0.204059361
MAC003983,51.53152033,-0.197245445
MAC003983,51.5273574,-0.197534848
MAC003983,51.5246831,-0.204589239
MAC003983,51.52788941,-0.210570267
MAC003983,51.52152118,-0.199746744
MAC003983,51.52525579,-0.206106017
MAC003983,51.52914554,-0.20258703
MAC005537,51.32252243,-0.072054232
MAC005537,51.32173522,-0.077865217
MAC005537,51.33464973,-0.077081188
MAC005537,51.32370003,-0.0695769
MAC005537,51.32861219,-0.073205861
MAC005537,51.32760597,-0.070840026
MAC005537,51.31713749,-0.081040681
MAC005537,51.33000997,-0.068467514
MAC005537,51.32151461,-0.077799221
MAC005537,51.33103021,-0.071809822
MAC000277,51.33114287,-0.284597829
MAC000277,51.32364965,-0.28420674
MAC000277,51.33577177,-0.297668905
MAC000277,51.33139009,-0.28283398
MAC000277,51.33557109,-0.288349655
MAC000277,51.32607334,-0.287086058
MAC000277,51.31884523,-0.29226015
MAC000277,51.32968833,-0.289803358
MAC000277,51.3249494,-0.284012531
MAC000277,51.32712929,-0.282685758
MAC000252,51.43774547,-0.02794556
MAC000252,51.44922505,-0.041401869
MAC000252,51.44478088,-0.025377684
MAC000252,51.44808833,-0.039628408
MAC000252,51.44212769,-0.023531429
MAC000252,51.43716678,-0.023359542
MAC000252,51.44116922,-0.035161162
MAC000252,51.4402143,-0.023372481
MAC000252,51.43923893,-0.025747532
MAC000252,51.43682807,-0.041480297
MAC004840,51.67151628,-0.471807236
MAC004840,51.67956991,-0.483634015
MAC004840,51.66949274,-0.473435286
MAC004840,51.67111255,-0.477297606
MAC004840,51.68694783,-0.471459588
MAC004840,51.68777175,-0.473371515
MAC004840,51.68384073,-0.472907117
MAC004840,51.67818218,-0.478029987
MAC004840,51.68588402,-0.474001903
MAC004840,51.67011597,-0.475522451
MAC004090,51.34084523,-0.066133135
MAC004090,51.35527084,-0.061891452
MAC004090,51.33920071,-0.058459885
MAC004090,51.35762265,-0.053428617
MAC004090,51.34589425,-0.070414092
MAC004090,51.3412943,-0.069323611
MAC004090,51.35659521,-0.062290727
MAC004090,51.33879023,-0.064098646
MAC004090,51.34728383,-0.064252222
MAC004090,51.35328626,-0.066528915
MAC003981,51.5087061,0.108390321
MAC003981,51.50979334,0.100429181
MAC003981,51.51890409,0.101106522
MAC003981,51.50661157,0.090878614
MAC003981,51.5189629,0.103732791
MAC003981,51.51177674,0.101150929
MAC003981,51.51264469,0.090476842
MAC003981,51.5135986,0.093437465
MAC003981,51.51247937,0.09350782
MAC003981,51.52231181,0.092888311
MAC004834,51.56189081,0.121067957
MAC004834,51.55617877,0.126106067
MAC004834,51.55471233,0.130871779
MAC004834,51.55436046,0.127708125
MAC004834,51.55865624,0.121104438
MAC004834,51.55381571,0.12508637
MAC004834,51.55115374,0.122551721
MAC004834,51.55868816,0.139595975
MAC004834,51.55444541,0.126880016
MAC004834,51.5469138,0.120918662
MAC004127,51.55877129,-0.357303349
MAC004127,51.55045147,-0.355448415
MAC004127,51.56711683,-0.348166651
MAC004127,51.56684175,-0.354709087
MAC004127,51.56055623,-0.346525932
MAC004127,51.56158062,-0.351967231
MAC004127,51.55595414,-0.341873463
MAC004127,51.56668015,-0.34844136
MAC004127,51.55591136,-0.34715884
MAC004127,51.55222593,-0.348479725
MAC004824,51.64328586,-0.460498603
MAC004824,51.65597369,-0.475801167
MAC004824,51.65729816,-0.475563015
MAC004824,51.65061067,-0.46957775
MAC004824,51.64898499,-0.462320183
MAC004824,51.64749779,-0.471024525
MAC004824,51.64662678,-0.476210832
MAC004824,51.66017806,-0.47047754
MAC004824,51.64784168,-0.474437882
MAC004824,51.65490046,-0.471852232
MAC000988,51.42406709,-0.429485705
MAC000988,51.4150582,-0.414515596
MAC000988,51.4231617,-0.428077664
MAC000988,51.42192046,-0.414218231
MAC000988,51.42790071,-0.412418131
MAC000988,51.41169846,-0.427224292
MAC000988,51.41423196,-0.414832673
MAC000988,51.42724337,-0.423163803
MAC000988,51.42638243,-0.415864857
MAC000988,51.41378191,-0.423492514
MAC004975,51.30257992,-0.010675072
MAC004975,51.31810665,-0.027272165
MAC004975,51.30792108,-0.022154718
MAC004975,51.30120615,-0.01004323
MAC004975,51.30413575,-0.016309735
MAC004975,51.3168165,-0.013915619
MAC004975,51.30598786,-0.011397693
MAC004975,51.31669271,-0.017768333
MAC004975,51.30301189,-0.011332944
MAC004975,51.30893051,-0.01546497
MAC004270,51.57675357,-0.405315133
MAC004270,51.57389488,-0.404888242
MAC004270,51.56305711,-0.409155937
MAC004270,51.56957308,-0.40319644
MAC004270,51.56550251,-0.397851143
MAC004270,51.57118123,-0.408651182
MAC004270,51.57784813,-0.413122327
MAC004270,51.55888812,-0.401884752
MAC004270,51.57702366,-0.399495523
MAC004270,51.55942102,-0.395439966
MAC004817,51.34664282,0.117136065
MAC004817,51.34171552,0.12049863
MAC004817,51.35625532,0.111711068
MAC004817,51.34176894,0.121824512
MAC004817,51.35166924,0.110497614
MAC004817,51.35269809,0.111533039
MAC004817,51.34561073,0.115416258
MAC004817,51.35080005,0.10565371
MAC004817,51.34844989,0.119977228
MAC004817,51.34084101,0.117963763
MAC000986,51.65409022,-0.097380688
MAC000986,51.65001471,-0.090337391
MAC000986,51.64664648,-0.093932289
MAC000986,51.65505108,-0.08458896
MAC000986,51.64520966,-0.093254148
MAC000986,51.64642666,-0.084989175
MAC000986,51.63980613,-0.095485358
MAC000986,51.65536844,-0.094805263
MAC000986,51.64083632,-0.083281097
MAC000986,51.64044358,-0.091982709
MAC004844,51.32049291,0.146511884
MAC004844,51.31994901,0.154998974
MAC004844,51.32411271,0.144198742
MAC004844,51.31885775,0.151916277
MAC004844,51.3200574,0.155174902
MAC004844,51.33387396,0.162511026
MAC004844,51.32037521,0.149897921
MAC004844,51.31917361,0.158669647
MAC004844,51.33454422,0.146022622
MAC004844,51.325821,0.152040273
MAC000984,51.37206122,-0.175318034
MAC000984,51.38331229,-0.1783549
MAC000984,51.38206655,-0.160985628
MAC000984,51.3753607,-0.17682062
MAC000984,51.36724678,-0.177195116
MAC000984,51.37485573,-0.160756094
MAC000984,51.37955823,-0.169877847
MAC000984,51.36447713,-0.165037493
MAC000984,51.37239717,-0.1736509
MAC000984,51.36456952,-0.169539979
MAC005536,51.28398035,-0.230871359
MAC005536,51.28316676,-0.220077111
MAC005536,51.28099495,-0.219900452
MAC005536,51.28863671,-0.233429568
MAC005536,51.28291138,-0.222860964
MAC005536,51.28560097,-0.235857584
MAC005536,51.27657098,-0.237318248
MAC005536,51.29010856,-0.221183572
MAC005536,51.28013528,-0.235291692
MAC005536,51.28252063,-0.2348196
MAC004862,51.52855909,0.044225192
MAC004862,51.52705091,0.055498553
MAC004862,51.52631352,0.061631583
MAC004862,51.525264,0.050021457
MAC004862,51.52709665,0.049842835
MAC004862,51.54362091,0.048547548
MAC004862,51.52667272,0.053681168
MAC004862,51.53671825,0.048329133
MAC004862,51.5431864,0.058046052
MAC004862,51.53732347,0.056467511
MAC004859,51.44029484,-0.012984262
MAC004859,51.45331549,-0.013418686
MAC004859,51.45038308,-0.012980902
MAC004859,51.45092658,-0.00919713
MAC004859,51.43961819,-0.015438886
MAC004859,51.45068762,-0.016049341
MAC004859,51.44820736,-0.011481385
MAC004859,51.44804217,-0.009590657
MAC004859,51.44476199,-0.010090442
MAC004859,51.4384772,-0.003804175
MAC000160,51.60431001,-0.483100086
MAC000160,51.60139679,-0.481653679
MAC000160,51.60026153,-0.464154775
MAC000160,51.61219842,-0.464785393
MAC000160,51.60217642,-0.470163118
MAC000160,51.6074292,-0.468929232
MAC000160,51.61238224,-0.48117913
MAC000160,51.59606051,-0.47208426
MAC000160,51.59413283,-0.480900717
MAC000160,51.59931291,-0.476421248
MAC004093,51.41663877,-0.083619804
MAC004093,51.41711415,-0.083094165
MAC004093,51.42724355,-0.080282089
MAC004093,51.42776726,-0.08846678
MAC004093,51.42184256,-0.095931352
MAC004093,51.41798233,-0.080146294
MAC004093,51.43276651,-0.087485921
MAC004093,51.41610389,-0.079425485
MAC004093,51.42939242,-0.080847583
MAC004093,51.41784581,-0.086401145
MAC000445,51.70367784,-0.198659669
MAC000445,51.70314383,-0.192652844
MAC000445,51.70010909,-0.183732692
MAC000445,51.70145476,-0.188302305
MAC000445,51.70571993,-0.181715827
MAC000445,51.70118002,-0.200369377
MAC000445,51.69875072,-0.186728056
MAC000445,51.7029894,-0.194884166
MAC000445,51.69045793,-0.200702488
MAC000445,51.69193163,-0.184649663
MAC004117,51.34514061,-0.355593675
MAC004117,51.35409843,-0.354540506
MAC004117,51.3508231,-0.355966242
MAC004117,51.34362851,-0.353127197
MAC004117,51.34170108,-0.355375293
MAC004117,51.34052225,-0.363048259
MAC004117,51.34132762,-0.365823226
MAC004117,51.35569419,-0.360604074
MAC004117,51.35678496,-0.360124646
MAC004117,51.35769044,-0.360790021
MAC004039,51.56856895,-0.023140387
MAC004039,51.57253551,-0.028501648
MAC004039,51.58462227,-0.019060144
MAC004039,51.57862577,-0.019157265
MAC004039,51.57339556,-0.02347566
MAC004039,51.58383424,-0.019866288
MAC004039,51.57180591,-0.023318298
MAC004039,51.57500906,-0.025141923
MAC004039,51.57235016,-0.0292905
MAC004039,51.58425206,-0.032236765
MAC000880,51.29775135,0.040614734
MAC000880,51.30351508,0.043050029
MAC000880,51.30000077,0.037737277
MAC000880,51.30440062,0.050559931
MAC000880,51.30160777,0.036194463
MAC000880,51.31190197,0.04481003
MAC000880,51.31487166,0.048589363
MAC000880,51.31413919,0.044508255
MAC000880,51.30775549,0.034175785
MAC000880,51.31489362,0.044829218
MAC004223,51.60691237,-0.377239375
MAC004223,51.60974487,-0.37674811
MAC004223,51.61190249,-0.390350894
MAC004223,51.6003745,-0.383123946
MAC004223,51.59267656,-0.372261446
MAC004223,51.6005549,-0.376606217
MAC004223,51.60537787,-0.381040155
MAC004223,51.61000062,-0.388313522
MAC004223,51.61093543,-0.385472237
MAC004223,51.61036483,-0.37930012
MAC004121,51.65002574,-0.450275761
MAC004121,51.66005074,-0.439620274
MAC004121,51.65283363,-0.440915608
MAC004121,51.65034471,-0.449565839
MAC004121,51.65051936,-0.440501931
MAC004121,51.6568029,-0.449659639
MAC004121,51.65862552,-0.442017925
MAC004121,51.66503763,-0.440512486
MAC004121,51.65754698,-0.440022469
MAC004121,51.66077611,-0.435704148
MAC005477,51.68566665,0.051094905
MAC005477,51.66847827,0.055347317
MAC005477,51.67534505,0.045061415
MAC005477,51.66888613,0.057681721
MAC005477,51.6725886,0.043302857
MAC005477,51.67572618,0.057422613
MAC005477,51.6854432,0.039602538
MAC005477,51.67832677,0.049891633
MAC005477,51.68106891,0.058740045
MAC005477,51.675348,0.051232162
MAC004229,51.50882793,-0.033744821
MAC004229,51.50412019,-0.042556917
MAC004229,51.50806317,-0.047799677
MAC004229,51.50656683,-0.034695798
MAC004229,51.52151327,-0.029303502
MAC004229,51.52008712,-0.037775975
MAC004229,51.50939616,-0.043822178
MAC004229,51.51976327,-0.041637416
MAC004229,51.50727694,-0.036122539
MAC004229,51.50703347,-0.035067937
MAC003967,51.6594851,0.123204927
MAC003967,51.65522935,0.114640948
MAC003967,51.65125658,0.12237113
MAC003967,51.65584564,0.111514656
MAC003967,51.65559084,0.122371271
MAC003967,51.64661919,0.110687048
MAC003967,51.65241061,0.116912758
MAC003967,51.64642383,0.109368942
MAC003967,51.66024201,0.117654369
MAC003967,51.64872449,0.123510694
MAC004124,51.59717327,-0.473998542
MAC004124,51.60437423,-0.46877213
MAC004124,51.60033179,-0.477509967
MAC004124,51.58851375,-0.48006677
MAC004124,51.59384236,-0.47098209
MAC004124,51.59846146,-0.483590415
MAC004124,51.59078275,-0.468353025
MAC004124,51.600968,-0.466137322
MAC004124,51.60002665,-0.465710761
MAC004124,51.59137861,-0.476355726
MAC004967,51.53621367,0.084540722
MAC004967,51.53229925,0.08441346
MAC004967,51.53943652,0.086148428
MAC004967,51.54943261,0.08197995
MAC004967,51.54184663,0.089582721
MAC004967,51.54234957,0.080866757
MAC004967,51.54557467,0.081945274
MAC004967,51.54323554,0.08718766
MAC004967,51.53283473,0.088246244
MAC004967,51.5429624,0.084548774
MAC004845,51.32347986,-0.271600151
MAC004845,51.32898575,-0.273117323
MAC004845,51.33448164,-0.281606495
MAC004845,51.33918136,-0.276014465
MAC004845,51.33478974,-0.286142499
MAC004845,51.32387464,-0.289676439
MAC004845,51.32825888,-0.289851675
MAC004845,51.33463798,-0.286126941
MAC004845,51.3372577,-0.290202233
MAC004845,51.34040583,-0.273947607
MAC000980,51.49456468,0.050320099
MAC000980,51.49564488,0.058888462
MAC000980,51.49451,0.058693527
MAC000980,51.49009785,0.049072085
MAC000980,51.48460631,0.052494196
MAC000980,51.48772641,0.055706371
MAC000980,51.49209665,0.04818261
MAC000980,51.49371781,0.056108581
MAC000980,51.49489609,0.041750138
MAC000980,51.49037883,0.049144062
MAC000634,51.47502551,-0.037080432
MAC000634,51.47476146,-0.028870069
MAC000634,51.49070915,-0.041038852
MAC000634,51.47877208,-0.040332819
MAC000634,51.4792357,-0.028186901
MAC000634,51.48823448,-0.032836129
MAC000634,51.48099543,-0.032135284
MAC000634,51.48935572,-0.041667096
MAC000634,51.48072662,-0.036945743
MAC000634,51.48790924,-0.041315812
MAC000502,51.39890014,-0.149211169
MAC000502,51.38343739,-0.148305378
MAC000502,51.38399533,-0.147948959
MAC000502,51.38400751,-0.143744076
MAC000502,51.39497898,-0.140201875
MAC000502,51.38935457,-0.150668694
MAC000502,51.38684029,-0.146884934
MAC000502,51.39602073,-0.14717058
MAC000502,51.38509475,-0.145616644
MAC000502,51.38698929,-0.147361962
MAC003950,51.36384844,0.16074262
MAC003950,51.3672077,0.175623938
MAC003950,51.3683407,0.167852556
MAC003950,51.36530745,0.17701954
MAC003950,51.36603544,0.167110963
MAC003950,51.3645995,0.167729732
MAC003950,51.36494131,0.167844579
MAC003950,51.37052283,0.171127311
MAC003950,51.35566861,0.174199931
MAC003950,51.35744844,0.165903295
MAC004299,51.54575043,-0.372210643
MAC004299,51.54560119,-0.366527175
MAC004299,51.55244381,-0.371838451
MAC004299,51.55258639,-0.360724641
MAC004299,51.54441371,-0.366447196
MAC004299,51.53516148,-0.366333591
MAC004299,51.55156193,-0.371773728
MAC004299,51.53468194,-0.378491598
MAC004299,51.54423456,-0.364498874
MAC004299,51.53506529,-0.364937574
MAC005162,51.50341885,-0.224220458
MAC005162,51.50758882,-0.219753128
MAC005162,51.50690822,-0.218685028
MAC005162,51.5058147,-0.21491406
MAC005162,51.51072806,-0.215947433
MAC005162,51.50485028,-0.230444017
MAC005162,51.4929427,-0.220599364
MAC005162,51.50501379,-0.220845425
MAC005162,51.5049037,-0.226700095
MAC005162,51.49404523,-0.229092939
MAC004301,51.36991891,-0.382415725
MAC004301,51.3567615,-0.397244701
MAC004301,51.35908148,-0.396737887
MAC004301,51.3581494,-0.392379147
MAC004301,51.36805077,-0.37970787
MAC004301,51.35696155,-0.394110549
MAC004301,51.35427494,-0.37755128
MAC004301,51.36127815,-0.381378188
MAC004301,51.35989552,-0.388369308
MAC004301,51.36174773,-0.382534794
MAC004492,51.49951779,-0.116179048
MAC004492,51.50087676,-0.111944884
MAC004492,51.48911764,-0.112830753
MAC004492,51.50023231,-0.122556649
MAC004492,51.50224132,-0.115357941
MAC004492,51.49411682,-0.128453286
MAC004492,51.50747393,-0.120184969
MAC004492,51.49079125,-0.110709792
MAC004492,51.5061112,-0.123983548
MAC004492,51.50143134,-0.128465922
MAC004488,51.52243057,-0.257319399
MAC004488,51.52648604,-0.266509845
MAC004488,51.52726868,-0.25587381
MAC004488,51.52358334,-0.265215128
MAC004488,51.52498788,-0.257745781
MAC004488,51.53470201,-0.274273585
MAC004488,51.53397986,-0.26629789
MAC004488,51.52898324,-0.260975926
MAC004488,51.51806649,-0.257709873
MAC004488,51.5220361,-0.262788506
MAC005161,51.35426631,0.09565512
MAC005161,51.34493041,0.095701717
MAC005161,51.35204699,0.096796025
MAC005161,51.35674892,0.092081959
MAC005161,51.35179037,0.094464167
MAC005161,51.36018585,0.099685187
MAC005161,51.35124394,0.093819184
MAC005161,51.3544391,0.093865669
MAC005161,51.34699346,0.110556611
MAC005161,51.35302378,0.099739921
MAC000188,51.44981668,-0.322600563
MAC000188,51.45148903,-0.325975326
MAC000188,51.44793144,-0.325440137
MAC000188,51.4474439,-0.323501886
MAC000188,51.45357627,-0.320409291
MAC000188,51.45856327,-0.320673242
MAC000188,51.45712418,-0.334372818
MAC000188,51.44194014,-0.32053251
MAC000188,51.45261391,-0.318666079
MAC000188,51.43970869,-0.333898946
MAC004304,51.41549971,0.042021169
MAC004304,51.41953539,0.043462139
MAC004304,51.41568389,0.044246868
MAC004304,51.42520202,0.026815393
MAC004304,51.42436143,0.042300334
MAC004304,51.41126048,0.036576767
MAC004304,51.41335527,0.030647396
MAC004304,51.41426449,0.036499113
MAC004304,51.40772166,0.043409422
MAC004304,51.41371907,0.0352092
MAC004310,51.69578893,-0.08088965
MAC004310,51.69189144,-0.090292224
MAC004310,51.68621468,-0.075992214
MAC004310,51.69820462,-0.079746152
MAC004310,51.69754356,-0.093422695
MAC004310,51.69632994,-0.077186469
MAC004310,51.69674774,-0.0758912
MAC004310,51.7028641,-0.078615202
MAC004310,51.69233105,-0.085964111
MAC004310,51.69699873,-0.074601065
MAC000211,51.32567089,-0.142489017
MAC000211,51.33105005,-0.146667472
MAC000211,51.34081156,-0.131048808
MAC000211,51.3381483,-0.136997179
MAC000211,51.33790472,-0.130931376
MAC000211,51.32934015,-0.138082396
MAC000211,51.34094848,-0.148464696
MAC000211,51.3296283,-0.149143159
MAC000211,51.32306255,-0.131730741
MAC000211,51.3350191,-0.148967411
MAC004483,51.542127,-0.295883073
MAC004483,51.53406828,-0.302197201
MAC004483,51.52911828,-0.300326572
MAC004483,51.5429906,-0.29707853
MAC004483,51.53459189,-0.297523881
MAC004483,51.53938981,-0.307364666
MAC004483,51.54385115,-0.294562681
MAC004483,51.5424303,-0.313825373
MAC004483,51.53534526,-0.294662541
MAC004483,51.54333037,-0.30947675
MAC005150,51.45987014,0.096217345
MAC005150,51.45947919,0.104010014
MAC005150,51.46784574,0.10722096
MAC005150,51.46909257,0.101532808
MAC005150,51.45513297,0.09124212
MAC005150,51.46399245,0.103320146
MAC005150,51.46476574,0.107697186
MAC005150,51.46042027,0.09983151
MAC005150,51.46590576,0.099619068
MAC005150,51.45807511,0.109573501
MAC004312,51.55017494,0.050174726
MAC004312,51.54166338,0.039716329
MAC004312,51.54292663,0.046236163
MAC004312,51.55055919,0.044937255
MAC004312,51.54636649,0.049292214
MAC004312,51.54533203,0.04555286
MAC004312,51.53769411,0.046128628
MAC004312,51.55493245,0.042074191
MAC004312,51.55493503,0.037128406
MAC004312,51.54646449,0.054500457
MAC004837,51.2840895,-0.312342017
MAC004837,51.28151913,-0.310044321
MAC004837,51.28617564,-0.320350699
MAC004837,51.28436954,-0.312521354
MAC004837,51.28024681,-0.312152985
MAC004837,51.27689768,-0.31173029
MAC004837,51.27788799,-0.308069962
MAC004837,51.28486368,-0.317915623
MAC004837,51.29205619,-0.321012362
MAC004837,51.27715006,-0.315009247
MAC004313,51.31393482,-0.274573777
MAC004313,51.30691147,-0.27205347
MAC004313,51.30500382,-0.270969995
MAC004313,51.30158399,-0.277019051
MAC004313,51.30127783,-0.279456941
MAC004313,51.30100256,-0.277184012
MAC004313,51.31285499,-0.289335544
MAC004313,51.31597072,-0.276486161
MAC004313,51.30696629,-0.27540163
MAC004313,51.29786699,-0.275153951
MAC004478,51.5192668,-0.018647729
MAC004478,51.50880072,-0.024073408
MAC004478,51.52445748,-0.033654556
MAC004478,51.5189447,-0.017958015
MAC004478,51.52104604,-0.01728667
MAC004478,51.5133479,-0.03490145
MAC004478,51.52487494,-0.02796343
MAC004478,51.51654246,-0.026004273
MAC004478,51.52007027,-0.035127753
MAC004478,51.52553379,-0.033175785
MAC005147,51.49639246,0.150012916
MAC005147,51.51408513,0.153772383
MAC005147,51.51380843,0.163602838
MAC005147,51.51297984,0.155910741
MAC005147,51.50338728,0.158453171
MAC005147,51.50565273,0.146302116
MAC005147,51.50390816,0.1620782
MAC005147,51.51478799,0.155312083
MAC005147,51.50626328,0.162956287
MAC005147,51.49744852,0.153441253
MAC000210,51.55974644,-0.184441689
MAC000210,51.56233628,-0.187837259
MAC000210,51.55824042,-0.189400533
MAC000210,51.56570061,-0.18340173
MAC000210,51.56988211,-0.192160634
MAC000210,51.5617695,-0.177108197
MAC000210,51.56670304,-0.176424314
MAC000210,51.56607475,-0.181909177
MAC000210,51.56756369,-0.189058277
MAC000210,51.56058697,-0.182601253
MAC004838,51.5283848,-0.243585711
MAC004838,51.52600891,-0.245203425
MAC004838,51.52698753,-0.23675387
MAC004838,51.53570045,-0.237266537
MAC004838,51.54035774,-0.231790732
MAC004838,51.53033898,-0.236041924
MAC004838,51.52507785,-0.246737995
MAC004838,51.52289598,-0.235004934
MAC004838,51.53075797,-0.246411465
MAC004838,51.52729119,-0.238864805
MAC003587,51.31165745,-0.470709815
MAC003587,51.30447252,-0.467568775
MAC003587,51.30850618,-0.478464757
MAC003587,51.30914952,-0.479932724
MAC003587,51.31776139,-0.473305605
MAC003587,51.30902645,-0.486182688
MAC003587,51.31225885,-0.48655068
MAC003587,51.31782457,-0.480645893
MAC003587,51.30647081,-0.472755409
MAC003587,51.3184708,-0.485016622
MAC005146,51.54996317,-0.314419763
MAC005146,51.5460692,-0.323228914
MAC005146,51.53923271,-0.329279965
MAC005146,51.54187533,-0.315485147
MAC005146,51.54132395,-0.320061687
MAC005146,51.54022137,-0.314862542
MAC005146,51.54629659,-0.321020728
MAC005146,51.55602299,-0.318538467
MAC005146,51.55009145,-0.316228643
MAC005146,51.55364972,-0.318856381
MAC004499,51.52277877,-0.183471689
MAC004499,51.52175094,-0.177742827
MAC004499,51.51363984,-0.18918068
MAC004499,51.51627786,-0.191899415
MAC004499,51.51901104,-0.175407361
MAC004499,51.50687863,-0.180280898
MAC004499,51.5112626,-0.190833481
MAC004499,51.51131551,-0.177980326
MAC004499,51.52397586,-0.178632024
MAC004499,51.51294098,-0.177623735
MAC004296,51.39988276,-0.196209642
MAC004296,51.39382263,-0.201377849
MAC004296,51.38740873,-0.196583403
MAC004296,51.38873828,-0.210216064
MAC004296,51.39795155,-0.210291623
MAC004296,51.39351265,-0.199281987
MAC004296,51.38611688,-0.190835785
MAC004296,51.40134637,-0.205032881
MAC004296,51.39434336,-0.196822154
MAC004296,51.39228467,-0.207034875
MAC000184,51.41846629,-0.462605337
MAC000184,51.40705917,-0.465715289
MAC000184,51.40545975,-0.448214453
MAC000184,51.41546251,-0.454527981
MAC000184,51.40483923,-0.459100126
MAC000184,51.40565593,-0.455861532
MAC000184,51.40292275,-0.460913786
MAC000184,51.42010786,-0.453433149
MAC000184,51.40580318,-0.453798954
MAC000184,51.42076369,-0.46452448
MAC000217,51.65639208,-0.194361459
MAC000217,51.65863668,-0.184016664
MAC000217,51.66981344,-0.199646737
MAC000217,51.66015271,-0.196524707
MAC000217,51.66372823,-0.200917499
MAC000217,51.6714428,-0.194619437
MAC000217,51.66552333,-0.199270061
MAC000217,51.66600334,-0.185334639
MAC000217,51.65746038,-0.18373665
MAC000217,51.66585491,-0.188849001
MAC004751,51.33269037,-0.282181652
MAC004751,51.31612656,-0.273813428
MAC004751,51.32453032,-0.276770061
MAC004751,51.32045912,-0.273539349
MAC004751,51.33338378,-0.267205244
MAC004751,51.31910831,-0.264819746
MAC004751,51.31435598,-0.269212049
MAC004751,51.32744419,-0.268937525
MAC004751,51.31993532,-0.27369597
MAC004751,51.32655216,-0.282326693
MAC000721,51.55507823,-0.41255779
MAC000721,51.56431666,-0.400283708
MAC000721,51.56330486,-0.399474506
MAC000721,51.55645153,-0.403639317
MAC000721,51.56560589,-0.40180014
MAC000721,51.56895133,-0.408874752
MAC000721,51.5610702,-0.399640953
MAC000721,51.56371874,-0.403178964
MAC000721,51.5556006,-0.411497009
MAC000721,51.56958115,-0.417332985
MAC005173,51.51434232,0.073309221
MAC005173,51.51383133,0.072116083
MAC005173,51.50142388,0.063386217
MAC005173,51.50565192,0.077537051
MAC005173,51.50940547,0.064860119
MAC005173,51.51048008,0.0749385
MAC005173,51.50382062,0.063577858
MAC005173,51.5109818,0.073268052
MAC005173,51.5089469,0.077962399
MAC005173,51.50846447,0.060242934
MAC004753,51.68169197,-0.483022831
MAC004753,51.69861582,-0.484754723
MAC004753,51.6956387,-0.487062776
MAC004753,51.68358083,-0.481553389
MAC004753,51.70021292,-0.482298056
MAC004753,51.69490326,-0.494987819
MAC004753,51.68368549,-0.481949929
MAC004753,51.69867569,-0.492042855
MAC004753,51.69108272,-0.490888165
MAC004753,51.68702729,-0.480077004
MAC000215,51.60210574,-0.297772329
MAC000215,51.5999337,-0.278539208
MAC000215,51.59147928,-0.280951549
MAC000215,51.60690226,-0.285721084
MAC000215,51.60558485,-0.297926549
MAC000215,51.60470143,-0.29362037
MAC000215,51.60033029,-0.289133694
MAC000215,51.59356397,-0.285612993
MAC000215,51.60682514,-0.284011601
MAC000215,51.59620653,-0.282409238
MAC004526,51.51960244,-0.060746979
MAC004526,51.51777441,-0.064571284
MAC004526,51.52247384,-0.064709974
MAC004526,51.52087051,-0.049901931
MAC004526,51.50676481,-0.058584598
MAC004526,51.52232597,-0.056036398
MAC004526,51.50746111,-0.048596713
MAC004526,51.52320286,-0.062126341
MAC004526,51.51740418,-0.051954685
MAC004526,51.51592822,-0.05782414
MAC004523,51.37295594,0.078689051
MAC004523,51.36125539,0.083376019
MAC004523,51.3701921,0.071602215
MAC004523,51.37639223,0.080450415
MAC004523,51.36069565,0.082957934
MAC004523,51.36768245,0.085550297
MAC004523,51.37546125,0.070783894
MAC004523,51.3765241,0.075143953
MAC004523,51.37486421,0.079383539
MAC004523,51.36547115,0.082571598
MAC004282,51.57689278,-0.333584237
MAC004282,51.59049158,-0.33743517
MAC004282,51.59479777,-0.344359883
MAC004282,51.59256559,-0.338002789
MAC004282,51.58906457,-0.345179208
MAC004282,51.59616665,-0.338764467
MAC004282,51.58527758,-0.326222071
MAC004282,51.58711624,-0.342165823
MAC004282,51.57686098,-0.334342948
MAC004282,51.59553427,-0.341518824
MAC004284,51.60306396,-0.11768752
MAC004284,51.61634406,-0.115838988
MAC004284,51.61469971,-0.1300999
MAC004284,51.61804526,-0.118093901
MAC004284,51.5990318,-0.115637351
MAC004284,51.60816157,-0.131128197
MAC004284,51.61901606,-0.126004449
MAC004284,51.61524299,-0.125465281
MAC004284,51.61564496,-0.114853865
MAC004284,51.61144188,-0.116338485
MAC004285,51.55476561,0.038842007
MAC004285,51.56319463,0.055114314
MAC004285,51.55038133,0.040660456
MAC004285,51.55978856,0.054964889
MAC004285,51.55053204,0.053985688
MAC004285,51.54649426,0.046107825
MAC004285,51.55138004,0.037098256
MAC004285,51.55555515,0.049167291
MAC004285,51.56256574,0.052173348
MAC004285,51.55587415,0.044165017
MAC004521,51.38129855,0.053911
MAC004521,51.37434959,0.040956784
MAC004521,51.38938777,0.048843599
